parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,effect_scope,variable,variant_id,variant_label,model_id,scheme_id,scheme_source,fe_label
beta_main[食品消费量],-0.036,0.025,-0.087,0.013,0.0,0.0,4691.0,3277.0,1.0,main,食品消费量,province_year_additive,Province + year additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
alpha,0.003,0.092,-0.17,0.181,0.003,0.002,1044.0,1468.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
sigma_province,0.49,0.069,0.362,0.622,0.002,0.001,1398.0,2099.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
sigma_residual,0.185,0.008,0.17,0.202,0.0,0.0,3553.0,3059.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_interaction[R1xday × 抗菌药物使用强度],0.016,0.014,-0.011,0.044,0.0,0.0,5117.0,3363.0,1.0,interaction,R1xday × 抗菌药物使用强度,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[PM2.5],-0.001,0.023,-0.046,0.044,0.0,0.0,4858.0,3086.0,1.0,main,PM2.5,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.006,0.02,-0.046,0.032,0.0,0.0,4717.0,3116.0,1.0,main,R1xday,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.026,0.019,-0.01,0.06,0.0,0.0,6022.0,3088.0,1.0,main,TA（°C）,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.128,0.051,0.033,0.231,0.001,0.001,3806.0,3063.0,1.0,main,医疗水平,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.011,0.016,-0.021,0.043,0.0,0.0,5057.0,2858.0,1.0,main,抗菌药物使用强度,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.035,0.064,-0.087,0.162,0.001,0.001,2370.0,2333.0,1.0,main,"牲畜饲养
-猪年底头数",province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[生活垃圾无害化处理率],-0.007,0.016,-0.04,0.025,0.0,0.0,5631.0,3028.0,1.0,main,生活垃圾无害化处理率,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[食品消费量],-0.035,0.025,-0.083,0.013,0.0,0.0,4715.0,3057.0,1.0,main,食品消费量,province_year_amplification,Province + year amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
alpha,0.009,0.024,-0.036,0.056,0.0,0.0,4940.0,2921.0,1.0,global,,year_only_additive,Year-only additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
sigma_residual,0.421,0.018,0.385,0.455,0.0,0.0,4397.0,2743.0,1.0,global,,year_only_additive,Year-only additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.122,0.031,0.065,0.187,0.0,0.0,4257.0,3074.0,1.0,main,PM2.5,year_only_additive,Year-only additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[R1xday],0.153,0.031,0.094,0.216,0.0,0.0,3910.0,3114.0,1.0,main,R1xday,year_only_additive,Year-only additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.13,0.035,0.064,0.2,0.001,0.001,4110.0,3045.0,1.0,main,TA（°C）,year_only_additive,Year-only additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.287,0.038,0.21,0.358,0.001,0.001,3220.0,2607.0,1.0,main,医疗水平,year_only_additive,Year-only additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.113,0.028,0.059,0.168,0.0,0.0,4442.0,2807.0,1.0,main,抗菌药物使用强度,year_only_additive,Year-only additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.182,0.027,0.124,0.23,0.0,0.001,5012.0,3107.0,1.0,main,"牲畜饲养
-猪年底头数",year_only_additive,Year-only additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[生活垃圾无害化处理率],-0.012,0.03,-0.071,0.044,0.0,0.0,3926.0,3010.0,1.0,main,生活垃圾无害化处理率,year_only_additive,Year-only additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[食品消费量],-0.008,0.031,-0.069,0.053,0.001,0.0,3503.0,2920.0,1.0,main,食品消费量,year_only_additive,Year-only additive,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
alpha,0.009,0.024,-0.04,0.056,0.0,0.0,4859.0,2535.0,1.0,global,,year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
sigma_residual,0.421,0.018,0.385,0.456,0.0,0.0,4408.0,2744.0,1.0,global,,year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_interaction[R1xday × 抗菌药物使用强度],0.014,0.027,-0.033,0.07,0.0,0.0,4586.0,2923.0,1.0,interaction,R1xday × 抗菌药物使用强度,year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.122,0.033,0.058,0.184,0.0,0.001,4672.0,3136.0,1.0,main,PM2.5,year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[R1xday],0.151,0.032,0.092,0.217,0.001,0.001,3710.0,2920.0,1.0,main,R1xday,year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.133,0.035,0.064,0.202,0.001,0.001,4531.0,3065.0,1.0,main,TA（°C）,year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.285,0.039,0.208,0.362,0.001,0.001,3891.0,3136.0,1.0,main,医疗水平,year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.117,0.028,0.064,0.173,0.0,0.0,4352.0,3010.0,1.0,main,抗菌药物使用强度,year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.183,0.027,0.132,0.238,0.0,0.0,4765.0,3032.0,1.0,main,"牲畜饲养
-猪年底头数",year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[生活垃圾无害化处理率],-0.013,0.029,-0.072,0.042,0.0,0.0,4536.0,3113.0,1.0,main,生活垃圾无害化处理率,year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
beta_main[食品消费量],-0.007,0.033,-0.07,0.059,0.0,0.0,4406.0,3216.0,1.0,main,食品消费量,year_only_amplification,Year-only amplification,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes
alpha,0.008,0.112,-0.215,0.213,0.005,0.003,613.0,832.0,1.01,global,,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
sigma_province,0.607,0.083,0.457,0.769,0.003,0.002,932.0,1636.0,1.01,global,,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
sigma_residual,0.232,0.01,0.212,0.251,0.0,0.0,2756.0,2813.0,1.0,global,,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[PA（%）],0.006,0.017,-0.026,0.039,0.0,0.0,2885.0,2773.0,1.0,main,PA（%）,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.086,0.026,0.035,0.138,0.001,0.0,2535.0,2615.0,1.0,main,PM2.5,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[R1xday],0.003,0.024,-0.04,0.052,0.0,0.0,3208.0,2980.0,1.0,main,R1xday,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.005,0.018,-0.028,0.042,0.0,0.0,2938.0,2973.0,1.0,main,TA（°C）,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[医疗水平],-0.21,0.031,-0.27,-0.147,0.001,0.001,2556.0,2656.0,1.0,main,医疗水平,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.012,0.02,-0.026,0.05,0.0,0.0,2801.0,2776.0,1.0,main,抗菌药物使用强度,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.15,0.062,0.031,0.27,0.002,0.001,1509.0,2302.0,1.0,main,"牲畜饲养
-猪年底头数",province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[生活垃圾无害化处理率],-0.056,0.019,-0.094,-0.019,0.0,0.0,3078.0,2732.0,1.0,main,生活垃圾无害化处理率,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[食品消费量],0.014,0.029,-0.044,0.068,0.001,0.001,2188.0,2531.0,1.0,main,食品消费量,province_only_additive,Province-only additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
alpha,0.014,0.113,-0.205,0.233,0.005,0.003,520.0,987.0,1.01,global,,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
sigma_province,0.608,0.082,0.45,0.766,0.003,0.002,959.0,1589.0,1.0,global,,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
sigma_residual,0.23,0.01,0.212,0.25,0.0,0.0,2891.0,2613.0,1.0,global,,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_interaction[R1xday × 抗菌药物使用强度],0.034,0.017,0.0,0.068,0.0,0.0,3046.0,2727.0,1.0,interaction,R1xday × 抗菌药物使用强度,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[PA（%）],0.005,0.016,-0.028,0.036,0.0,0.0,3327.0,2831.0,1.0,main,PA（%）,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.085,0.026,0.033,0.134,0.0,0.0,2808.0,2878.0,1.0,main,PM2.5,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.013,0.025,-0.062,0.035,0.0,0.0,2778.0,2775.0,1.0,main,R1xday,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.006,0.019,-0.034,0.04,0.0,0.0,3263.0,2615.0,1.0,main,TA（°C）,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[医疗水平],-0.202,0.031,-0.259,-0.136,0.001,0.001,2491.0,2464.0,1.0,main,医疗水平,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.019,0.019,-0.016,0.059,0.0,0.0,3212.0,2923.0,1.0,main,抗菌药物使用强度,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.15,0.063,0.027,0.273,0.002,0.001,1647.0,2197.0,1.0,main,"牲畜饲养
-猪年底头数",province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[生活垃圾无害化处理率],-0.06,0.019,-0.097,-0.021,0.0,0.0,2872.0,2668.0,1.0,main,生活垃圾无害化处理率,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[食品消费量],0.016,0.029,-0.039,0.074,0.001,0.001,2441.0,2563.0,1.0,main,食品消费量,province_only_amplification,Province-only amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
alpha,0.011,0.087,-0.163,0.177,0.003,0.002,1179.0,1751.0,1.0,global,,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
sigma_province,0.483,0.07,0.351,0.614,0.002,0.001,1006.0,1652.0,1.0,global,,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
sigma_residual,0.185,0.008,0.17,0.202,0.0,0.0,4181.0,3142.0,1.0,global,,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[PA（%）],0.014,0.014,-0.014,0.04,0.0,0.0,5321.0,3179.0,1.0,main,PA（%）,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.0,0.023,-0.043,0.047,0.0,0.0,5057.0,3163.0,1.0,main,PM2.5,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.005,0.02,-0.046,0.032,0.0,0.0,5932.0,3183.0,1.0,main,R1xday,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.03,0.019,-0.01,0.066,0.0,0.0,5698.0,2691.0,1.0,main,TA（°C）,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.13,0.052,0.032,0.232,0.001,0.001,3776.0,2706.0,1.0,main,医疗水平,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.009,0.016,-0.022,0.039,0.0,0.0,6049.0,2806.0,1.0,main,抗菌药物使用强度,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.033,0.062,-0.087,0.154,0.001,0.001,1973.0,1890.0,1.0,main,"牲畜饲养
-猪年底头数",province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[生活垃圾无害化处理率],-0.007,0.016,-0.038,0.026,0.0,0.0,5268.0,3017.0,1.0,main,生活垃圾无害化处理率,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[食品消费量],-0.039,0.026,-0.089,0.011,0.0,0.0,4510.0,2899.0,1.0,main,食品消费量,province_year_additive,Province + year additive,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
alpha,0.006,0.092,-0.173,0.186,0.003,0.002,1127.0,1714.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
sigma_province,0.492,0.072,0.358,0.635,0.002,0.001,1089.0,1924.0,1.01,global,,province_year_amplification,Province + year amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
sigma_residual,0.185,0.008,0.169,0.2,0.0,0.0,3967.0,2779.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_interaction[R1xday × 抗菌药物使用强度],0.016,0.014,-0.011,0.044,0.0,0.0,5505.0,3400.0,1.0,interaction,R1xday × 抗菌药物使用强度,province_year_amplification,Province + year amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[PA（%）],0.014,0.014,-0.014,0.041,0.0,0.0,5762.0,3145.0,1.0,main,PA（%）,province_year_amplification,Province + year amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.001,0.022,-0.042,0.044,0.0,0.0,5010.0,3277.0,1.0,main,PM2.5,province_year_amplification,Province + year amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.012,0.021,-0.054,0.026,0.0,0.0,5147.0,2947.0,1.0,main,R1xday,province_year_amplification,Province + year amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.031,0.019,-0.006,0.067,0.0,0.0,5885.0,3304.0,1.0,main,TA（°C）,province_year_amplification,Province + year amplification,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes
