Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,temperature_proxy_variable,temperature_baseline,temperature_scenario,temperature_delta,amc_baseline,amc_scenario,amc_delta,baseline_mode,baseline_mode_label
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,amc_reduce_50,AMC reduces 50% by 2050,amc_intervention,"Hold climate and other covariates on their baseline paths, while scaling AMC down linearly each year until it reaches 50% of the baseline path in 2050.",median,28.629659469950855,-1.1468319400387967,27.482827529912058,-1.1468319400387976,115.39469490289476,115.39469490289476,0.0,TA（°C）,1.4174513632153836,1.4174513632153836,0.0,21.600071865568687,10.800035932784343,-10.800035932784343,lancet_ets,Lancet-like ETS baseline
湖北,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,29.80911874474936,0.0,29.80911874474936,0.0,37.339883522154366,37.339883522154366,0.0,TA（°C）,2.8433712632862562,2.8433712632862562,0.0,18.61951052742359,18.61951052742359,0.0,lancet_ets,Lancet-like ETS baseline
湖南,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,30.382399624793386,0.0,30.382399624793386,0.0,32.73558223131605,32.73558223131605,0.0,TA（°C）,2.649485484520736,2.649485484520736,0.0,43.99171573933926,43.99171573933926,0.0,lancet_ets,Lancet-like ETS baseline
甘肃,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,28.760179756855663,0.0,28.760179756855663,0.0,8.398881438664631,8.398881438664631,0.0,TA（°C）,1.6325132922129513,1.6325132922129513,0.0,19.419689852083195,19.419689852083195,0.0,lancet_ets,Lancet-like ETS baseline
福建,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,21.884734623855326,0.0,21.884734623855326,0.0,36.12441289967077,36.12441289967077,0.0,TA（°C）,1.0068762926840753,1.0068762926840753,0.0,37.84027279164176,37.84027279164176,0.0,lancet_ets,Lancet-like ETS baseline
西藏,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,28.19774283428031,0.0,28.19774283428031,0.0,-0.5629474846893467,-0.5629474846893467,0.0,TA（°C）,0.373176860057352,0.373176860057352,0.0,45.447500000000055,45.447500000000055,0.0,lancet_ets,Lancet-like ETS baseline
贵州,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,19.382641036551693,0.0,19.382641036551693,0.0,34.739959623708856,34.739959623708856,0.0,TA（°C）,2.3676179455051933,2.3676179455051933,0.0,53.879997114461325,53.879997114461325,0.0,lancet_ets,Lancet-like ETS baseline
辽宁,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,18.81700783666134,0.0,18.81700783666134,0.0,62.220191963655544,62.220191963655544,0.0,TA（°C）,1.5160741872309664,1.5160741872309664,0.0,8.34132500091781,8.34132500091781,0.0,lancet_ets,Lancet-like ETS baseline
重庆,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,29.712679948108168,0.0,29.712679948108168,0.0,43.86207973077786,43.86207973077786,0.0,TA（°C）,2.541489009826258,2.541489009826258,0.0,38.764598076770575,38.764598076770575,0.0,lancet_ets,Lancet-like ETS baseline
陕西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,31.853071955908835,0.0,31.853071955908835,0.0,31.38664933461126,31.38664933461126,0.0,TA（°C）,1.867632396481985,1.867632396481985,0.0,1.899172380251592,1.899172380251592,0.0,lancet_ets,Lancet-like ETS baseline
青海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,25.122361507963134,0.0,25.122361507963134,0.0,5.951731028433,5.951731028433,0.0,TA（°C）,0.30453701292505897,0.30453701292505897,0.0,42.948699921508776,42.948699921508776,0.0,lancet_ets,Lancet-like ETS baseline
黑龙江,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (ETS),baseline,"Use ETS on the outcome itself as the future baseline, then add scenario deltas from future climate paths such as R1xday and supported temperature proxies.",baseline,28.704012042104328,0.0,28.704012042104328,0.0,26.89610696780329,26.89610696780329,0.0,TA（°C）,1.2997809773965963,1.2997809773965963,0.0,14.309545206391352,14.309545206391352,0.0,lancet_ets,Lancet-like ETS baseline
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.629659469950855,-1.2602015907266373,27.369457879224218,-1.2602015907266377,115.39469490289476,95.2641108211111,-20.130584081783653,TA（°C）,1.4174513632153836,1.0846666666666671,-0.33278469654871645,21.600071865568687,21.600071865568687,0.0,lancet_ets,Lancet-like ETS baseline
云南,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.920048155908628,-1.2299400564536933,28.690108099454935,-1.2299400564536924,20.84046911840916,27.281256729999996,6.440787611590835,TA（°C）,1.6867311929954834,0.9706666666666663,-0.716064526328817,26.550535242086106,26.550535242086106,0.0,lancet_ets,Lancet-like ETS baseline
内蒙古,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.979943203443046,0.06100526249885657,30.040948465941902,0.06100526249885618,12.931681364238123,9.423664233000002,-3.5080171312381214,TA（°C）,1.173994030107895,1.2573333333333323,0.08333930322543726,37.273487314670355,37.273487314670355,0.0,lancet_ets,Lancet-like ETS baseline
北京,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,35.76044341101053,-0.8153282097474173,34.94511520126311,-0.8153282097474204,85.51864526557621,72.41541123777779,-13.103234027798422,TA（°C）,1.4284527955482056,1.2143333333333324,-0.2141194622148732,44.44022075017541,44.44022075017541,0.0,lancet_ets,Lancet-like ETS baseline
吉林,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,30.383208273313116,-1.7391921648390374,28.64401610847408,-1.7391921648390358,43.92574370177605,34.68657724777778,-9.239166453998273,TA（°C）,2.0153814116037148,1.2779999999999996,-0.7373814116037152,47.71998904898479,47.71998904898479,0.0,lancet_ets,Lancet-like ETS baseline
四川,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.173766644685863,-0.9464164631704132,28.22735018151545,-0.9464164631704115,15.418393935188469,19.511899606666667,4.093505671478198,TA（°C）,1.7197284302866265,1.1816666666666658,-0.5380617636199607,8.560171142003576,8.560171142003576,0.0,lancet_ets,Lancet-like ETS baseline
天津,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.855126377909986,0.6384290425029862,29.49355542041297,0.6384290425029846,23.534591889264505,69.80496421,46.27037232073549,TA（°C）,1.5860886654694872,1.213666666666665,-0.37242199880282234,29.664842313094578,29.664842313094578,0.0,lancet_ets,Lancet-like ETS baseline
宁夏,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,25.51294639342082,-0.2828404219525614,25.23010597146826,-0.2828404219525602,16.651113558278134,22.336198525555552,5.685084967277419,TA（°C）,1.4563861881516817,1.2286666666666672,-0.2277195214850145,48.49483968641171,48.49483968641171,0.0,lancet_ets,Lancet-like ETS baseline
安徽,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,19.923774906098103,0.6474462713005994,20.5712211773987,0.6474462713005984,0.39409082847862464,50.29119710888889,49.89710628041026,TA（°C）,1.550274700029004,1.128,-0.42227470002900414,-21.22530456384885,-21.22530456384885,0.0,lancet_ets,Lancet-like ETS baseline
山东,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,26.049221862130043,-1.8789675403528028,24.17025432177724,-1.8789675403528037,66.69212283533625,53.36025634777778,-13.331866487558472,TA（°C）,1.905396997449165,1.158999999999999,-0.746396997449166,20.365719551595316,20.365719551595316,0.0,lancet_ets,Lancet-like ETS baseline
山西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.552800061741905,-1.3292960940481013,28.223503967693805,-1.3292960940481002,31.23025230049783,30.879057515555555,-0.3511947849422761,TA（°C）,1.875571851384927,1.211333333333334,-0.6642385180515931,36.08507595798278,36.08507595798278,0.0,lancet_ets,Lancet-like ETS baseline
广东,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,30.227363841687712,2.101768451041188,32.3291322927289,2.1017684510411883,-8.631537342966666,62.563097485555545,71.19463482852221,TA（°C）,0.9705556516618655,0.9613333333333324,-0.009222318328533152,17.00657975310681,17.00657975310681,0.0,lancet_ets,Lancet-like ETS baseline
广西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,30.42963585157488,-1.2424922834937315,29.187143568081147,-1.242492283493732,6.445867726925684,48.26178370444444,41.815915977518756,TA（°C）,2.2632810128410634,1.0103333333333353,-1.2529476795077281,7.288420506286016,7.288420506286016,0.0,lancet_ets,Lancet-like ETS baseline
新疆,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,25.323679693872077,-3.3077549234334107,22.015924770438666,-3.3077549234334107,3.9681688680408773,3.729443759333333,-0.23872510870754438,TA（°C）,2.941051456417414,1.278666666666667,-1.6623847897507469,57.514673175793874,57.514673175793874,0.0,lancet_ets,Lancet-like ETS baseline
江苏,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,24.48060382742358,-1.1266693465634101,23.35393448086017,-1.1266693465634106,65.94019129570692,63.457979987777776,-2.4822113079291483,TA（°C）,1.6582233845184673,1.1279999999999983,-0.530223384518469,24.77655191255693,24.77655191255693,0.0,lancet_ets,Lancet-like ETS baseline
江西,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.672263369649695,-1.2061197394539425,28.466143630195752,-1.2061197394539427,52.036710167827735,49.292061956666664,-2.7446482111610706,TA（°C）,1.6536361897195344,1.0873333333333337,-0.5663028563862007,46.768596952979884,46.768596952979884,0.0,lancet_ets,Lancet-like ETS baseline
河北,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.61718234329627,-2.248483369323239,26.368698973973032,-2.248483369323239,82.19397863597658,39.125089333333335,-43.06888930264324,TA（°C）,1.6888385267034949,1.202333333333332,-0.48650519337016296,38.76365370563721,38.76365370563721,0.0,lancet_ets,Lancet-like ETS baseline
河南,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,20.759177746012945,-5.443961837656356,15.315215908356588,-5.4439618376563566,130.78396645835275,44.41289791777778,-86.37106854057498,TA（°C）,2.5944696915011694,1.1480000000000017,-1.4464696915011677,31.486217710380878,31.486217710380878,0.0,lancet_ets,Lancet-like ETS baseline
